"ind.row"	"ind.col"	"rnm"	"cnm"
"5690"	337	97	"Neve Yosef TEMP"	"CAOL_New Boiler2-Stat"
"5691"	338	97	"Neve Yosef WDD"	"CAOL_New Boiler2-Stat"
"5692"	340	97	"OP-BZN1 B201B CU3"	"CAOL_New Boiler2-Stat"
"5693"	341	97	"OP-BZN1 cu1 B4"	"CAOL_New Boiler2-Stat"
"5694"	344	97	"OP-BZN1 Opa21"	"CAOL_New Boiler2-Stat"
"5695"	347	97	"OP-BZN1 OpaC4"	"CAOL_New Boiler2-Stat"
"5696"	349	97	"OP-BZN1 OpaFC"	"CAOL_New Boiler2-Stat"
"5697"	354	97	"OP-BZN1 OPB31-Stat"	"CAOL_New Boiler2-Stat"
"5698"	355	97	"OP-BZN1 STAT1"	"CAOL_New Boiler2-Stat"
"5699"	356	97	"OP-BZN1 STAT2"	"CAOL_New Boiler2-Stat"
"5700"	357	97	"OP-BZN1 STAT3"	"CAOL_New Boiler2-Stat"
"5701"	358	97	"OP-BZN1 STAT5"	"CAOL_New Boiler2-Stat"
"5702"	361	97	"OP-GADIV STAT1"	"CAOL_New Boiler2-Stat"
"5703"	367	97	"OP-HCU Stat-HCU"	"CAOL_New Boiler2-Stat"
"5704"	368	97	"OP-HCU Stat-HPU"	"CAOL_New Boiler2-Stat"
"5705"	394	97	"Yizraelia ITemp"	"CAOL_New Boiler2-Stat"
"5706"	402	97	"Yizraelia RH"	"CAOL_New Boiler2-Stat"
"5707"	403	97	"Yizraelia TEMP"	"CAOL_New Boiler2-Stat"
"5708"	404	97	"Yizraelia WDD"	"CAOL_New Boiler2-Stat"
"5709"	405	97	"Yizraelia WDS"	"CAOL_New Boiler2-Stat"
"5769"	99	98	"CAOL_New NOB1"	"CAOL_New Boiler3-Stat"
"5770"	100	98	"CAOL_New NOB2"	"CAOL_New Boiler3-Stat"
"5771"	101	98	"CAOL_New NOB3"	"CAOL_New Boiler3-Stat"
"5772"	102	98	"CAOL_New Stat_NOx_B1"	"CAOL_New Boiler3-Stat"
"5773"	103	98	"CAOL_New Stat_Nox_B2"	"CAOL_New Boiler3-Stat"
"5774"	104	98	"CAOL_New Stat_Nox_B3"	"CAOL_New Boiler3-Stat"
"5775"	120	98	"CAUL STAT1"	"CAOL_New Boiler3-Stat"
"5776"	121	98	"CAUL STAT2"	"CAOL_New Boiler3-Stat"
"5777"	122	98	"CAUL STAT3"	"CAOL_New Boiler3-Stat"
"5778"	123	98	"D.CARMEL ITemp"	"CAOL_New Boiler3-Stat"
"5779"	125	98	"D.CARMEL RH"	"CAOL_New Boiler3-Stat"
"5780"	127	98	"D.CARMEL StWd"	"CAOL_New Boiler3-Stat"
"5781"	128	98	"D.CARMEL TEMP"	"CAOL_New Boiler3-Stat"
"5782"	129	98	"D.CARMEL WDD"	"CAOL_New Boiler3-Stat"
"5783"	130	98	"D.CARMEL WDS"	"CAOL_New Boiler3-Stat"
"5784"	144	98	"Flares NEWFF"	"CAOL_New Boiler3-Stat"
"5785"	145	98	"Flares OLDFF"	"CAOL_New Boiler3-Stat"
"5786"	147	98	"GADIV CTO Status"	"CAOL_New Boiler3-Stat"
"5787"	153	98	"GADIV_OPER PRX-start"	"CAOL_New Boiler3-Stat"
"5788"	154	98	"GADIV_OPER SPL_start"	"CAOL_New Boiler3-Stat"
"5789"	155	98	"GADIV_OPER TOL-start"	"CAOL_New Boiler3-Stat"
"5790"	156	98	"GADIV_OPER XYL-start"	"CAOL_New Boiler3-Stat"
"5791"	158	98	"Gadiv-AS2XYL1 NOX INS"	"CAOL_New Boiler3-Stat"
"5792"	160	98	"Gadiv-PAREX NOX INS"	"CAOL_New Boiler3-Stat"
"5793"	162	98	"Gadiv-TOL NOX INS"	"CAOL_New Boiler3-Stat"
"5794"	164	98	"Gadiv-XYl2 NOX INS"	"CAOL_New Boiler3-Stat"
"5795"	280	98	"mahzam 30 WIND-DIR"	"CAOL_New Boiler3-Stat"
"5796"	281	98	"mahzam 30 WIND-V6"	"CAOL_New Boiler3-Stat"
"5797"	287	98	"mahzam 40 WIND-DIR"	"CAOL_New Boiler3-Stat"
"5798"	288	98	"mahzam 40 WIND-V6"	"CAOL_New Boiler3-Stat"
"5799"	331	98	"Neve Yosef ITemp"	"CAOL_New Boiler3-Stat"
"5800"	337	98	"Neve Yosef TEMP"	"CAOL_New Boiler3-Stat"
"5801"	338	98	"Neve Yosef WDD"	"CAOL_New Boiler3-Stat"
"5802"	340	98	"OP-BZN1 B201B CU3"	"CAOL_New Boiler3-Stat"
"5803"	341	98	"OP-BZN1 cu1 B4"	"CAOL_New Boiler3-Stat"
"5804"	344	98	"OP-BZN1 Opa21"	"CAOL_New Boiler3-Stat"
"5805"	347	98	"OP-BZN1 OpaC4"	"CAOL_New Boiler3-Stat"
"5806"	349	98	"OP-BZN1 OpaFC"	"CAOL_New Boiler3-Stat"
"5807"	354	98	"OP-BZN1 OPB31-Stat"	"CAOL_New Boiler3-Stat"
"5808"	355	98	"OP-BZN1 STAT1"	"CAOL_New Boiler3-Stat"
"5809"	356	98	"OP-BZN1 STAT2"	"CAOL_New Boiler3-Stat"
"5810"	357	98	"OP-BZN1 STAT3"	"CAOL_New Boiler3-Stat"
"5811"	358	98	"OP-BZN1 STAT5"	"CAOL_New Boiler3-Stat"
"5812"	361	98	"OP-GADIV STAT1"	"CAOL_New Boiler3-Stat"
"5813"	367	98	"OP-HCU Stat-HCU"	"CAOL_New Boiler3-Stat"
"5814"	368	98	"OP-HCU Stat-HPU"	"CAOL_New Boiler3-Stat"
"5815"	394	98	"Yizraelia ITemp"	"CAOL_New Boiler3-Stat"
"5816"	402	98	"Yizraelia RH"	"CAOL_New Boiler3-Stat"
"5817"	403	98	"Yizraelia TEMP"	"CAOL_New Boiler3-Stat"
"5818"	404	98	"Yizraelia WDD"	"CAOL_New Boiler3-Stat"
"5819"	405	98	"Yizraelia WDS"	"CAOL_New Boiler3-Stat"
"5863"	100	99	"CAOL_New NOB2"	"CAOL_New NOB1"
"5864"	101	99	"CAOL_New NOB3"	"CAOL_New NOB1"
"5865"	102	99	"CAOL_New Stat_NOx_B1"	"CAOL_New NOB1"
"5866"	103	99	"CAOL_New Stat_Nox_B2"	"CAOL_New NOB1"
"5867"	104	99	"CAOL_New Stat_Nox_B3"	"CAOL_New NOB1"
"5868"	120	99	"CAUL STAT1"	"CAOL_New NOB1"
"5869"	121	99	"CAUL STAT2"	"CAOL_New NOB1"
"5870"	122	99	"CAUL STAT3"	"CAOL_New NOB1"
"5871"	145	99	"Flares OLDFF"	"CAOL_New NOB1"
"5872"	147	99	"GADIV CTO Status"	"CAOL_New NOB1"
"5873"	153	99	"GADIV_OPER PRX-start"	"CAOL_New NOB1"
"5874"	154	99	"GADIV_OPER SPL_start"	"CAOL_New NOB1"
"5875"	155	99	"GADIV_OPER TOL-start"	"CAOL_New NOB1"
"5876"	156	99	"GADIV_OPER XYL-start"	"CAOL_New NOB1"
"5877"	158	99	"Gadiv-AS2XYL1 NOX INS"	"CAOL_New NOB1"
"5878"	160	99	"Gadiv-PAREX NOX INS"	"CAOL_New NOB1"
"5879"	162	99	"Gadiv-TOL NOX INS"	"CAOL_New NOB1"
"5880"	164	99	"Gadiv-XYl2 NOX INS"	"CAOL_New NOB1"
"5881"	354	99	"OP-BZN1 OPB31-Stat"	"CAOL_New NOB1"
"5882"	356	99	"OP-BZN1 STAT2"	"CAOL_New NOB1"
"5883"	357	99	"OP-BZN1 STAT3"	"CAOL_New NOB1"
"5884"	361	99	"OP-GADIV STAT1"	"CAOL_New NOB1"
"5885"	367	99	"OP-HCU Stat-HCU"	"CAOL_New NOB1"
"5886"	368	99	"OP-HCU Stat-HPU"	"CAOL_New NOB1"
"5887"	405	99	"Yizraelia WDS"	"CAOL_New NOB1"
"5937"	101	100	"CAOL_New NOB3"	"CAOL_New NOB2"
"5938"	102	100	"CAOL_New Stat_NOx_B1"	"CAOL_New NOB2"
"5939"	103	100	"CAOL_New Stat_Nox_B2"	"CAOL_New NOB2"
"5940"	104	100	"CAOL_New Stat_Nox_B3"	"CAOL_New NOB2"
"5941"	120	100	"CAUL STAT1"	"CAOL_New NOB2"
"5942"	121	100	"CAUL STAT2"	"CAOL_New NOB2"
"5943"	122	100	"CAUL STAT3"	"CAOL_New NOB2"
"5944"	145	100	"Flares OLDFF"	"CAOL_New NOB2"
"5945"	147	100	"GADIV CTO Status"	"CAOL_New NOB2"
"5946"	153	100	"GADIV_OPER PRX-start"	"CAOL_New NOB2"
"5947"	154	100	"GADIV_OPER SPL_start"	"CAOL_New NOB2"
"5948"	155	100	"GADIV_OPER TOL-start"	"CAOL_New NOB2"
"5949"	156	100	"GADIV_OPER XYL-start"	"CAOL_New NOB2"
"5950"	158	100	"Gadiv-AS2XYL1 NOX INS"	"CAOL_New NOB2"
"5951"	160	100	"Gadiv-PAREX NOX INS"	"CAOL_New NOB2"
"5952"	162	100	"Gadiv-TOL NOX INS"	"CAOL_New NOB2"
"5953"	164	100	"Gadiv-XYl2 NOX INS"	"CAOL_New NOB2"
"5954"	354	100	"OP-BZN1 OPB31-Stat"	"CAOL_New NOB2"
"5955"	356	100	"OP-BZN1 STAT2"	"CAOL_New NOB2"
"5956"	357	100	"OP-BZN1 STAT3"	"CAOL_New NOB2"
"5957"	358	100	"OP-BZN1 STAT5"	"CAOL_New NOB2"
"5958"	361	100	"OP-GADIV STAT1"	"CAOL_New NOB2"
"5959"	367	100	"OP-HCU Stat-HCU"	"CAOL_New NOB2"
"5960"	368	100	"OP-HCU Stat-HPU"	"CAOL_New NOB2"
"5961"	394	100	"Yizraelia ITemp"	"CAOL_New NOB2"
"5962"	405	100	"Yizraelia WDS"	"CAOL_New NOB2"
"6015"	102	101	"CAOL_New Stat_NOx_B1"	"CAOL_New NOB3"
"6016"	103	101	"CAOL_New Stat_Nox_B2"	"CAOL_New NOB3"
"6017"	104	101	"CAOL_New Stat_Nox_B3"	"CAOL_New NOB3"
"6018"	120	101	"CAUL STAT1"	"CAOL_New NOB3"
"6019"	121	101	"CAUL STAT2"	"CAOL_New NOB3"
"6020"	122	101	"CAUL STAT3"	"CAOL_New NOB3"
"6021"	127	101	"D.CARMEL StWd"	"CAOL_New NOB3"
"6022"	144	101	"Flares NEWFF"	"CAOL_New NOB3"
"6023"	145	101	"Flares OLDFF"	"CAOL_New NOB3"
"6024"	147	101	"GADIV CTO Status"	"CAOL_New NOB3"
"6025"	153	101	"GADIV_OPER PRX-start"	"CAOL_New NOB3"
"6026"	154	101	"GADIV_OPER SPL_start"	"CAOL_New NOB3"
"6027"	155	101	"GADIV_OPER TOL-start"	"CAOL_New NOB3"
"6028"	156	101	"GADIV_OPER XYL-start"	"CAOL_New NOB3"
"6029"	158	101	"Gadiv-AS2XYL1 NOX INS"	"CAOL_New NOB3"
"6030"	160	101	"Gadiv-PAREX NOX INS"	"CAOL_New NOB3"
"6031"	162	101	"Gadiv-TOL NOX INS"	"CAOL_New NOB3"
"6032"	164	101	"Gadiv-XYl2 NOX INS"	"CAOL_New NOB3"
"6033"	281	101	"mahzam 30 WIND-V6"	"CAOL_New NOB3"
"6034"	288	101	"mahzam 40 WIND-V6"	"CAOL_New NOB3"
"6035"	337	101	"Neve Yosef TEMP"	"CAOL_New NOB3"
"6036"	354	101	"OP-BZN1 OPB31-Stat"	"CAOL_New NOB3"
"6037"	355	101	"OP-BZN1 STAT1"	"CAOL_New NOB3"
"6038"	356	101	"OP-BZN1 STAT2"	"CAOL_New NOB3"
"6039"	357	101	"OP-BZN1 STAT3"	"CAOL_New NOB3"
"6040"	358	101	"OP-BZN1 STAT5"	"CAOL_New NOB3"
"6041"	361	101	"OP-GADIV STAT1"	"CAOL_New NOB3"
"6042"	367	101	"OP-HCU Stat-HCU"	"CAOL_New NOB3"
"6043"	368	101	"OP-HCU Stat-HPU"	"CAOL_New NOB3"
"6044"	402	101	"Yizraelia RH"	"CAOL_New NOB3"
"6045"	403	101	"Yizraelia TEMP"	"CAOL_New NOB3"
"6046"	404	101	"Yizraelia WDD"	"CAOL_New NOB3"
"6047"	405	101	"Yizraelia WDS"	"CAOL_New NOB3"
"6111"	103	102	"CAOL_New Stat_Nox_B2"	"CAOL_New Stat_NOx_B1"
"6112"	104	102	"CAOL_New Stat_Nox_B3"	"CAOL_New Stat_NOx_B1"
"6113"	120	102	"CAUL STAT1"	"CAOL_New Stat_NOx_B1"
"6114"	121	102	"CAUL STAT2"	"CAOL_New Stat_NOx_B1"
"6115"	122	102	"CAUL STAT3"	"CAOL_New Stat_NOx_B1"
"6116"	123	102	"D.CARMEL ITemp"	"CAOL_New Stat_NOx_B1"
"6117"	125	102	"D.CARMEL RH"	"CAOL_New Stat_NOx_B1"
"6118"	127	102	"D.CARMEL StWd"	"CAOL_New Stat_NOx_B1"
"6119"	128	102	"D.CARMEL TEMP"	"CAOL_New Stat_NOx_B1"
"6120"	129	102	"D.CARMEL WDD"	"CAOL_New Stat_NOx_B1"
"6121"	130	102	"D.CARMEL WDS"	"CAOL_New Stat_NOx_B1"
"6122"	144	102	"Flares NEWFF"	"CAOL_New Stat_NOx_B1"
"6123"	145	102	"Flares OLDFF"	"CAOL_New Stat_NOx_B1"
"6124"	147	102	"GADIV CTO Status"	"CAOL_New Stat_NOx_B1"
"6125"	153	102	"GADIV_OPER PRX-start"	"CAOL_New Stat_NOx_B1"
"6126"	154	102	"GADIV_OPER SPL_start"	"CAOL_New Stat_NOx_B1"
"6127"	155	102	"GADIV_OPER TOL-start"	"CAOL_New Stat_NOx_B1"
"6128"	156	102	"GADIV_OPER XYL-start"	"CAOL_New Stat_NOx_B1"
"6129"	158	102	"Gadiv-AS2XYL1 NOX INS"	"CAOL_New Stat_NOx_B1"
"6130"	160	102	"Gadiv-PAREX NOX INS"	"CAOL_New Stat_NOx_B1"
"6131"	162	102	"Gadiv-TOL NOX INS"	"CAOL_New Stat_NOx_B1"
"6132"	164	102	"Gadiv-XYl2 NOX INS"	"CAOL_New Stat_NOx_B1"
"6133"	280	102	"mahzam 30 WIND-DIR"	"CAOL_New Stat_NOx_B1"
"6134"	281	102	"mahzam 30 WIND-V6"	"CAOL_New Stat_NOx_B1"
"6135"	287	102	"mahzam 40 WIND-DIR"	"CAOL_New Stat_NOx_B1"
"6136"	288	102	"mahzam 40 WIND-V6"	"CAOL_New Stat_NOx_B1"
"6137"	331	102	"Neve Yosef ITemp"	"CAOL_New Stat_NOx_B1"
"6138"	337	102	"Neve Yosef TEMP"	"CAOL_New Stat_NOx_B1"
"6139"	338	102	"Neve Yosef WDD"	"CAOL_New Stat_NOx_B1"
"6140"	340	102	"OP-BZN1 B201B CU3"	"CAOL_New Stat_NOx_B1"
"6141"	341	102	"OP-BZN1 cu1 B4"	"CAOL_New Stat_NOx_B1"
"6142"	344	102	"OP-BZN1 Opa21"	"CAOL_New Stat_NOx_B1"
"6143"	347	102	"OP-BZN1 OpaC4"	"CAOL_New Stat_NOx_B1"
"6144"	349	102	"OP-BZN1 OpaFC"	"CAOL_New Stat_NOx_B1"
"6145"	354	102	"OP-BZN1 OPB31-Stat"	"CAOL_New Stat_NOx_B1"
"6146"	355	102	"OP-BZN1 STAT1"	"CAOL_New Stat_NOx_B1"
"6147"	356	102	"OP-BZN1 STAT2"	"CAOL_New Stat_NOx_B1"
"6148"	357	102	"OP-BZN1 STAT3"	"CAOL_New Stat_NOx_B1"
"6149"	358	102	"OP-BZN1 STAT5"	"CAOL_New Stat_NOx_B1"
"6150"	361	102	"OP-GADIV STAT1"	"CAOL_New Stat_NOx_B1"
"6151"	367	102	"OP-HCU Stat-HCU"	"CAOL_New Stat_NOx_B1"
"6152"	368	102	"OP-HCU Stat-HPU"	"CAOL_New Stat_NOx_B1"
"6153"	394	102	"Yizraelia ITemp"	"CAOL_New Stat_NOx_B1"
"6154"	402	102	"Yizraelia RH"	"CAOL_New Stat_NOx_B1"
"6155"	403	102	"Yizraelia TEMP"	"CAOL_New Stat_NOx_B1"
"6156"	404	102	"Yizraelia WDD"	"CAOL_New Stat_NOx_B1"
"6157"	405	102	"Yizraelia WDS"	"CAOL_New Stat_NOx_B1"
"6222"	104	103	"CAOL_New Stat_Nox_B3"	"CAOL_New Stat_Nox_B2"
"6223"	120	103	"CAUL STAT1"	"CAOL_New Stat_Nox_B2"
"6224"	121	103	"CAUL STAT2"	"CAOL_New Stat_Nox_B2"
"6225"	122	103	"CAUL STAT3"	"CAOL_New Stat_Nox_B2"
"6226"	123	103	"D.CARMEL ITemp"	"CAOL_New Stat_Nox_B2"
"6227"	125	103	"D.CARMEL RH"	"CAOL_New Stat_Nox_B2"
"6228"	127	103	"D.CARMEL StWd"	"CAOL_New Stat_Nox_B2"
"6229"	128	103	"D.CARMEL TEMP"	"CAOL_New Stat_Nox_B2"
"6230"	129	103	"D.CARMEL WDD"	"CAOL_New Stat_Nox_B2"
"6231"	130	103	"D.CARMEL WDS"	"CAOL_New Stat_Nox_B2"
"6232"	144	103	"Flares NEWFF"	"CAOL_New Stat_Nox_B2"
"6233"	145	103	"Flares OLDFF"	"CAOL_New Stat_Nox_B2"
"6234"	147	103	"GADIV CTO Status"	"CAOL_New Stat_Nox_B2"
"6235"	153	103	"GADIV_OPER PRX-start"	"CAOL_New Stat_Nox_B2"
"6236"	154	103	"GADIV_OPER SPL_start"	"CAOL_New Stat_Nox_B2"
"6237"	155	103	"GADIV_OPER TOL-start"	"CAOL_New Stat_Nox_B2"
"6238"	156	103	"GADIV_OPER XYL-start"	"CAOL_New Stat_Nox_B2"
"6239"	158	103	"Gadiv-AS2XYL1 NOX INS"	"CAOL_New Stat_Nox_B2"
"6240"	160	103	"Gadiv-PAREX NOX INS"	"CAOL_New Stat_Nox_B2"
"6241"	162	103	"Gadiv-TOL NOX INS"	"CAOL_New Stat_Nox_B2"
"6242"	164	103	"Gadiv-XYl2 NOX INS"	"CAOL_New Stat_Nox_B2"
"6243"	280	103	"mahzam 30 WIND-DIR"	"CAOL_New Stat_Nox_B2"
"6244"	281	103	"mahzam 30 WIND-V6"	"CAOL_New Stat_Nox_B2"
"6245"	287	103	"mahzam 40 WIND-DIR"	"CAOL_New Stat_Nox_B2"
"6246"	288	103	"mahzam 40 WIND-V6"	"CAOL_New Stat_Nox_B2"
"6247"	331	103	"Neve Yosef ITemp"	"CAOL_New Stat_Nox_B2"
"6248"	337	103	"Neve Yosef TEMP"	"CAOL_New Stat_Nox_B2"
"6249"	338	103	"Neve Yosef WDD"	"CAOL_New Stat_Nox_B2"
"6250"	340	103	"OP-BZN1 B201B CU3"	"CAOL_New Stat_Nox_B2"
"6251"	341	103	"OP-BZN1 cu1 B4"	"CAOL_New Stat_Nox_B2"
"6252"	344	103	"OP-BZN1 Opa21"	"CAOL_New Stat_Nox_B2"
"6253"	347	103	"OP-BZN1 OpaC4"	"CAOL_New Stat_Nox_B2"
"6254"	349	103	"OP-BZN1 OpaFC"	"CAOL_New Stat_Nox_B2"
"6255"	354	103	"OP-BZN1 OPB31-Stat"	"CAOL_New Stat_Nox_B2"
"6256"	355	103	"OP-BZN1 STAT1"	"CAOL_New Stat_Nox_B2"
"6257"	356	103	"OP-BZN1 STAT2"	"CAOL_New Stat_Nox_B2"
"6258"	357	103	"OP-BZN1 STAT3"	"CAOL_New Stat_Nox_B2"
"6259"	358	103	"OP-BZN1 STAT5"	"CAOL_New Stat_Nox_B2"
"6260"	361	103	"OP-GADIV STAT1"	"CAOL_New Stat_Nox_B2"
"6261"	367	103	"OP-HCU Stat-HCU"	"CAOL_New Stat_Nox_B2"
"6262"	368	103	"OP-HCU Stat-HPU"	"CAOL_New Stat_Nox_B2"
"6263"	394	103	"Yizraelia ITemp"	"CAOL_New Stat_Nox_B2"
"6264"	402	103	"Yizraelia RH"	"CAOL_New Stat_Nox_B2"
"6265"	403	103	"Yizraelia TEMP"	"CAOL_New Stat_Nox_B2"
"6266"	404	103	"Yizraelia WDD"	"CAOL_New Stat_Nox_B2"
"6267"	405	103	"Yizraelia WDS"	"CAOL_New Stat_Nox_B2"
"6333"	120	104	"CAUL STAT1"	"CAOL_New Stat_Nox_B3"
"6334"	121	104	"CAUL STAT2"	"CAOL_New Stat_Nox_B3"
"6335"	122	104	"CAUL STAT3"	"CAOL_New Stat_Nox_B3"
"6336"	123	104	"D.CARMEL ITemp"	"CAOL_New Stat_Nox_B3"
"6337"	125	104	"D.CARMEL RH"	"CAOL_New Stat_Nox_B3"
"6338"	127	104	"D.CARMEL StWd"	"CAOL_New Stat_Nox_B3"
"6339"	128	104	"D.CARMEL TEMP"	"CAOL_New Stat_Nox_B3"
"6340"	129	104	"D.CARMEL WDD"	"CAOL_New Stat_Nox_B3"
"6341"	130	104	"D.CARMEL WDS"	"CAOL_New Stat_Nox_B3"
"6342"	144	104	"Flares NEWFF"	"CAOL_New Stat_Nox_B3"
"6343"	145	104	"Flares OLDFF"	"CAOL_New Stat_Nox_B3"
"6344"	147	104	"GADIV CTO Status"	"CAOL_New Stat_Nox_B3"
"6345"	153	104	"GADIV_OPER PRX-start"	"CAOL_New Stat_Nox_B3"
"6346"	154	104	"GADIV_OPER SPL_start"	"CAOL_New Stat_Nox_B3"
"6347"	155	104	"GADIV_OPER TOL-start"	"CAOL_New Stat_Nox_B3"
"6348"	156	104	"GADIV_OPER XYL-start"	"CAOL_New Stat_Nox_B3"
"6349"	158	104	"Gadiv-AS2XYL1 NOX INS"	"CAOL_New Stat_Nox_B3"
"6350"	160	104	"Gadiv-PAREX NOX INS"	"CAOL_New Stat_Nox_B3"
"6351"	162	104	"Gadiv-TOL NOX INS"	"CAOL_New Stat_Nox_B3"
"6352"	164	104	"Gadiv-XYl2 NOX INS"	"CAOL_New Stat_Nox_B3"
"6353"	280	104	"mahzam 30 WIND-DIR"	"CAOL_New Stat_Nox_B3"
"6354"	281	104	"mahzam 30 WIND-V6"	"CAOL_New Stat_Nox_B3"
"6355"	287	104	"mahzam 40 WIND-DIR"	"CAOL_New Stat_Nox_B3"
"6356"	288	104	"mahzam 40 WIND-V6"	"CAOL_New Stat_Nox_B3"
"6357"	331	104	"Neve Yosef ITemp"	"CAOL_New Stat_Nox_B3"
"6358"	337	104	"Neve Yosef TEMP"	"CAOL_New Stat_Nox_B3"
"6359"	338	104	"Neve Yosef WDD"	"CAOL_New Stat_Nox_B3"
"6360"	340	104	"OP-BZN1 B201B CU3"	"CAOL_New Stat_Nox_B3"
"6361"	341	104	"OP-BZN1 cu1 B4"	"CAOL_New Stat_Nox_B3"
"6362"	344	104	"OP-BZN1 Opa21"	"CAOL_New Stat_Nox_B3"
"6363"	347	104	"OP-BZN1 OpaC4"	"CAOL_New Stat_Nox_B3"
"6364"	349	104	"OP-BZN1 OpaFC"	"CAOL_New Stat_Nox_B3"
"6365"	354	104	"OP-BZN1 OPB31-Stat"	"CAOL_New Stat_Nox_B3"
"6366"	355	104	"OP-BZN1 STAT1"	"CAOL_New Stat_Nox_B3"
"6367"	356	104	"OP-BZN1 STAT2"	"CAOL_New Stat_Nox_B3"
"6368"	357	104	"OP-BZN1 STAT3"	"CAOL_New Stat_Nox_B3"
"6369"	358	104	"OP-BZN1 STAT5"	"CAOL_New Stat_Nox_B3"
"6370"	361	104	"OP-GADIV STAT1"	"CAOL_New Stat_Nox_B3"
"6371"	367	104	"OP-HCU Stat-HCU"	"CAOL_New Stat_Nox_B3"
"6372"	368	104	"OP-HCU Stat-HPU"	"CAOL_New Stat_Nox_B3"
"6373"	394	104	"Yizraelia ITemp"	"CAOL_New Stat_Nox_B3"
"6374"	402	104	"Yizraelia RH"	"CAOL_New Stat_Nox_B3"
"6375"	403	104	"Yizraelia TEMP"	"CAOL_New Stat_Nox_B3"
"6376"	404	104	"Yizraelia WDD"	"CAOL_New Stat_Nox_B3"
"6377"	405	104	"Yizraelia WDS"	"CAOL_New Stat_Nox_B3"
"6379"	114	105	"Carmelia TEMP"	"Carmelia ITemp"
"6380"	115	105	"Carmelia WDD"	"Carmelia ITemp"
"6381"	116	105	"Carmelia WDS"	"Carmelia ITemp"
"6383"	107	106	"Carmelia LAF_max"	"Carmelia LAeq"
"6384"	108	106	"Carmelia LAF_min"	"Carmelia LAeq"
"6385"	109	106	"Carmelia LAim"	"Carmelia LAeq"
"6386"	110	106	"Carmelia LXeq"	"Carmelia LAeq"
"6387"	111	106	"Carmelia LXpk_max"	"Carmelia LAeq"
"6390"	108	107	"Carmelia LAF_min"	"Carmelia LAF_max"
"6391"	109	107	"Carmelia LAim"	"Carmelia LAF_max"
"6392"	110	107	"Carmelia LXeq"	"Carmelia LAF_max"
"6393"	111	107	"Carmelia LXpk_max"	"Carmelia LAF_max"
"6397"	109	108	"Carmelia LAim"	"Carmelia LAF_min"
"6398"	110	108	"Carmelia LXeq"	"Carmelia LAF_min"
"6399"	111	108	"Carmelia LXpk_max"	"Carmelia LAF_min"
"6404"	110	109	"Carmelia LXeq"	"Carmelia LAim"
"6405"	111	109	"Carmelia LXpk_max"	"Carmelia LAim"
"6411"	111	110	"Carmelia LXpk_max"	"Carmelia LXeq"
"6422"	115	114	"Carmelia WDD"	"Carmelia TEMP"
"6423"	116	114	"Carmelia WDS"	"Carmelia TEMP"
"6427"	116	115	"Carmelia WDS"	"Carmelia WDD"
"6501"	121	120	"CAUL STAT2"	"CAUL STAT1"
"6502"	122	120	"CAUL STAT3"	"CAUL STAT1"
"6503"	123	120	"D.CARMEL ITemp"	"CAUL STAT1"
"6504"	125	120	"D.CARMEL RH"	"CAUL STAT1"
"6505"	127	120	"D.CARMEL StWd"	"CAUL STAT1"
"6506"	128	120	"D.CARMEL TEMP"	"CAUL STAT1"
"6507"	129	120	"D.CARMEL WDD"	"CAUL STAT1"
"6508"	130	120	"D.CARMEL WDS"	"CAUL STAT1"
"6509"	144	120	"Flares NEWFF"	"CAUL STAT1"
"6510"	145	120	"Flares OLDFF"	"CAUL STAT1"
"6511"	147	120	"GADIV CTO Status"	"CAUL STAT1"
"6512"	153	120	"GADIV_OPER PRX-start"	"CAUL STAT1"
"6513"	154	120	"GADIV_OPER SPL_start"	"CAUL STAT1"
"6514"	155	120	"GADIV_OPER TOL-start"	"CAUL STAT1"
"6515"	156	120	"GADIV_OPER XYL-start"	"CAUL STAT1"
"6516"	158	120	"Gadiv-AS2XYL1 NOX INS"	"CAUL STAT1"
"6517"	160	120	"Gadiv-PAREX NOX INS"	"CAUL STAT1"
"6518"	162	120	"Gadiv-TOL NOX INS"	"CAUL STAT1"
"6519"	164	120	"Gadiv-XYl2 NOX INS"	"CAUL STAT1"
"6520"	280	120	"mahzam 30 WIND-DIR"	"CAUL STAT1"
"6521"	281	120	"mahzam 30 WIND-V6"	"CAUL STAT1"
"6522"	287	120	"mahzam 40 WIND-DIR"	"CAUL STAT1"
"6523"	288	120	"mahzam 40 WIND-V6"	"CAUL STAT1"
"6524"	331	120	"Neve Yosef ITemp"	"CAUL STAT1"
"6525"	337	120	"Neve Yosef TEMP"	"CAUL STAT1"
"6526"	338	120	"Neve Yosef WDD"	"CAUL STAT1"
"6527"	340	120	"OP-BZN1 B201B CU3"	"CAUL STAT1"
"6528"	341	120	"OP-BZN1 cu1 B4"	"CAUL STAT1"
"6529"	344	120	"OP-BZN1 Opa21"	"CAUL STAT1"
"6530"	347	120	"OP-BZN1 OpaC4"	"CAUL STAT1"
"6531"	349	120	"OP-BZN1 OpaFC"	"CAUL STAT1"
"6532"	354	120	"OP-BZN1 OPB31-Stat"	"CAUL STAT1"
"6533"	355	120	"OP-BZN1 STAT1"	"CAUL STAT1"
"6534"	356	120	"OP-BZN1 STAT2"	"CAUL STAT1"
"6535"	357	120	"OP-BZN1 STAT3"	"CAUL STAT1"
"6536"	358	120	"OP-BZN1 STAT5"	"CAUL STAT1"
